,HourDK,PriceDK1,Month,Day,Hour,Weekday,PriceDK2,SpotPriceDKK,Year
89983,2020-04-06 16:00:00,32.34,4,6,16,0,110.77,71.555,2020
89984,2020-04-06 17:00:00,125.33,4,6,17,0,161.93,143.63,2020
89985,2020-04-06 18:00:00,219.59,4,6,18,0,231.61,225.60000000000002,2020
89986,2020-04-06 19:00:00,307.57,4,6,19,0,323.63,315.6,2020
89987,2020-04-06 20:00:00,321.69,4,6,20,0,338.57,330.13,2020
89988,2020-04-06 21:00:00,223.32,4,6,21,0,230.49,226.905,2020
89989,2020-04-06 22:00:00,211.9,4,6,22,0,216.0,213.95,2020
89990,2020-04-06 23:00:00,180.53,4,6,23,0,180.53,180.53,2020
89991,2020-04-07 00:00:00,149.75,4,7,0,1,149.75,149.75,2020
89992,2020-04-07 01:00:00,148.93,4,7,1,1,148.93,148.93,2020
89993,2020-04-07 02:00:00,153.11,4,7,2,1,153.11,153.11,2020
89994,2020-04-07 03:00:00,42.65,4,7,3,1,112.33,77.49,2020
89995,2020-04-07 04:00:00,52.13,4,7,4,1,161.7,106.91499999999999,2020
89996,2020-04-07 05:00:00,175.74,4,7,5,1,178.2,176.97,2020
89997,2020-04-07 06:00:00,234.82,4,7,6,1,238.85,236.83499999999998,2020
89998,2020-04-07 07:00:00,255.88,4,7,7,1,260.73,258.305,2020
89999,2020-04-07 08:00:00,233.92,4,7,8,1,233.92,233.92,2020
90000,2020-04-07 09:00:00,176.71,4,7,9,1,176.71,176.71,2020
90001,2020-04-07 10:00:00,141.31,4,7,10,1,143.32,142.315,2020
90002,2020-04-07 11:00:00,133.02,4,7,11,1,134.81,133.91500000000002,2020
90003,2020-04-07 12:00:00,131.08,4,7,12,1,131.08,131.08,2020
90004,2020-04-07 13:00:00,100.98,4,7,13,1,100.98,100.98,2020
90005,2020-04-07 14:00:00,96.27,4,7,14,1,96.27,96.27,2020
90006,2020-04-07 15:00:00,113.15,4,7,15,1,115.62,114.385,2020
90007,2020-04-07 16:00:00,115.54,4,7,16,1,134.44,124.99000000000001,2020
90008,2020-04-07 17:00:00,169.24,4,7,17,1,169.24,169.24,2020
90009,2020-04-07 18:00:00,234.67,4,7,18,1,234.67,234.67,2020
90010,2020-04-07 19:00:00,299.49,4,7,19,1,299.49,299.49,2020
90011,2020-04-07 20:00:00,278.66,4,7,20,1,278.66,278.66,2020
90012,2020-04-07 21:00:00,204.64,4,7,21,1,204.64,204.64,2020
90013,2020-04-07 22:00:00,178.05,4,7,22,1,178.05,178.05,2020
90014,2020-04-07 23:00:00,142.28,4,7,23,1,142.28,142.28,2020
90015,2020-04-08 00:00:00,158.11,4,8,0,2,158.11,158.11,2020
90016,2020-04-08 01:00:00,153.33,4,8,1,2,153.33,153.33,2020
90017,2020-04-08 02:00:00,144.44,4,8,2,2,147.28,145.86,2020
90018,2020-04-08 03:00:00,145.41,4,8,3,2,148.4,146.905,2020
90019,2020-04-08 04:00:00,146.53,4,8,4,2,150.04,148.285,2020
90020,2020-04-08 05:00:00,167.29,4,8,5,2,172.9,170.095,2020
90021,2020-04-08 06:00:00,209.64,4,8,6,2,219.05,214.345,2020
90022,2020-04-08 07:00:00,221.81,4,8,7,2,221.81,221.81,2020
90023,2020-04-08 08:00:00,217.18,4,8,8,2,217.18,217.18,2020
90024,2020-04-08 09:00:00,193.51,4,8,9,2,193.51,193.51,2020
90025,2020-04-08 10:00:00,160.57,4,8,10,2,163.93,162.25,2020
90026,2020-04-08 11:00:00,157.59,4,8,11,2,161.99,159.79000000000002,2020
90027,2020-04-08 12:00:00,141.01,4,8,12,2,142.5,141.755,2020
90028,2020-04-08 13:00:00,132.57,4,8,13,2,133.84,133.20499999999998,2020
90029,2020-04-08 14:00:00,129.21,4,8,14,2,131.22,130.215,2020
90030,2020-04-08 15:00:00,142.65,4,8,15,2,145.93,144.29000000000002,2020
90031,2020-04-08 16:00:00,155.72,4,8,16,2,160.95,158.33499999999998,2020
90032,2020-04-08 17:00:00,184.62,4,8,17,2,193.43,189.025,2020
90033,2020-04-08 18:00:00,251.09,4,8,18,2,263.71,257.4,2020
90034,2020-04-08 19:00:00,348.03,4,8,19,2,366.85,357.44,2020
90035,2020-04-08 20:00:00,356.7,4,8,20,2,375.89,366.29499999999996,2020
90036,2020-04-08 21:00:00,291.5,4,8,21,2,291.5,291.5,2020
90037,2020-04-08 22:00:00,234.59,4,8,22,2,234.59,234.59,2020
90038,2020-04-08 23:00:00,201.35,4,8,23,2,204.19,202.76999999999998,2020
90039,2020-04-09 00:00:00,169.16,4,9,0,3,169.16,169.16,2020
90040,2020-04-09 01:00:00,159.0,4,9,1,3,159.0,159.0,2020
90041,2020-04-09 02:00:00,50.16,4,9,2,3,157.36,103.76,2020
90042,2020-04-09 03:00:00,31.13,4,9,3,3,156.02,93.575,2020
90043,2020-04-09 04:00:00,75.02,4,9,4,3,75.02,75.02,2020
90044,2020-04-09 05:00:00,166.54,4,9,5,3,169.31,167.925,2020
90045,2020-04-09 06:00:00,199.32,4,9,6,3,206.48,202.89999999999998,2020
90046,2020-04-09 07:00:00,221.71,4,9,7,3,221.71,221.71,2020
90047,2020-04-09 08:00:00,220.44,4,9,8,3,220.44,220.44,2020
90048,2020-04-09 09:00:00,145.79,4,9,9,3,188.19,166.99,2020
90049,2020-04-09 10:00:00,55.54,4,9,10,3,167.44,111.49,2020
90050,2020-04-09 11:00:00,35.23,4,9,11,3,158.71,96.97,2020
90051,2020-04-09 12:00:00,34.64,4,9,12,3,144.97,89.805,2020
90052,2020-04-09 13:00:00,34.12,4,9,13,3,129.89,82.005,2020
90053,2020-04-09 14:00:00,33.59,4,9,14,3,98.46,66.025,2020
90054,2020-04-09 15:00:00,33.14,4,9,15,3,122.5,77.82,2020
90055,2020-04-09 16:00:00,33.52,4,9,16,3,133.47,83.495,2020
90056,2020-04-09 17:00:00,34.94,4,9,17,3,173.04,103.99,2020
90057,2020-04-09 18:00:00,74.43,4,9,18,3,198.42,136.425,2020
90058,2020-04-09 19:00:00,230.82,4,9,19,3,230.82,230.82,2020
90059,2020-04-09 20:00:00,234.62,4,9,20,3,234.62,234.62,2020
90060,2020-04-09 21:00:00,223.95,4,9,21,3,223.95,223.95,2020
90061,2020-04-09 22:00:00,208.42,4,9,22,3,208.42,208.42,2020
90062,2020-04-09 23:00:00,186.63,4,9,23,3,186.63,186.63,2020
90063,2020-04-10 00:00:00,187.42,4,10,0,4,187.42,187.42,2020
90064,2020-04-10 01:00:00,179.88,4,10,1,4,186.75,183.315,2020
90065,2020-04-10 02:00:00,157.04,4,10,2,4,164.21,160.625,2020
90066,2020-04-10 03:00:00,174.88,4,10,3,4,183.54,179.20999999999998,2020
90067,2020-04-10 04:00:00,187.42,4,10,4,4,196.82,192.12,2020
90068,2020-04-10 05:00:00,195.55,4,10,5,4,200.48,198.015,2020
90069,2020-04-10 06:00:00,201.97,4,10,6,4,201.97,201.97,2020
90070,2020-04-10 07:00:00,213.24,4,10,7,4,213.24,213.24,2020
90071,2020-04-10 08:00:00,208.99,4,10,8,4,208.99,208.99,2020
90072,2020-04-10 09:00:00,183.46,4,10,9,4,183.46,183.46,2020
90073,2020-04-10 10:00:00,134.65,4,10,10,4,134.65,134.65,2020
90074,2020-04-10 11:00:00,127.33,4,10,11,4,127.33,127.33,2020
90075,2020-04-10 12:00:00,104.27,4,10,12,4,104.27,104.27,2020
90076,2020-04-10 13:00:00,78.74,4,10,13,4,78.74,78.74,2020
90077,2020-04-10 14:00:00,68.37,4,10,14,4,68.37,68.37,2020
90078,2020-04-10 15:00:00,74.86,4,10,15,4,74.86,74.86,2020
90079,2020-04-10 16:00:00,104.49,4,10,16,4,104.49,104.49,2020
90080,2020-04-10 17:00:00,183.16,4,10,17,4,183.16,183.16,2020
90081,2020-04-10 18:00:00,201.53,4,10,18,4,201.53,201.53,2020
90082,2020-04-10 19:00:00,234.59,4,10,19,4,234.59,234.59,2020
90083,2020-04-10 20:00:00,259.97,4,10,20,4,259.97,259.97,2020
90084,2020-04-10 21:00:00,235.64,4,10,21,4,235.64,235.64,2020
90085,2020-04-10 22:00:00,219.74,4,10,22,4,222.5,221.12,2020
90086,2020-04-10 23:00:00,186.08,4,10,23,4,187.94,187.01,2020
90087,2020-04-11 00:00:00,180.55,4,11,0,5,180.55,180.55,2020
90088,2020-04-11 01:00:00,163.01,4,11,1,5,163.01,163.01,2020
90089,2020-04-11 02:00:00,150.02,4,11,2,5,150.02,150.02,2020
90090,2020-04-11 03:00:00,157.56,4,11,3,5,157.56,157.56,2020
90091,2020-04-11 04:00:00,171.74,4,11,4,5,171.74,171.74,2020
90092,2020-04-11 05:00:00,184.51,4,11,5,5,184.51,184.51,2020
90093,2020-04-11 06:00:00,186.0,4,11,6,5,186.0,186.0,2020
90094,2020-04-11 07:00:00,187.79,4,11,7,5,187.79,187.79,2020
90095,2020-04-11 08:00:00,186.9,4,11,8,5,186.9,186.9,2020
90096,2020-04-11 09:00:00,155.4,4,11,9,5,155.4,155.4,2020
90097,2020-04-11 10:00:00,106.73,4,11,10,5,106.73,106.73,2020
90098,2020-04-11 11:00:00,86.51,4,11,11,5,86.51,86.51,2020
90099,2020-04-11 12:00:00,92.03,4,11,12,5,92.03,92.03,2020
90100,2020-04-11 13:00:00,64.19,4,11,13,5,64.19,64.19,2020
90101,2020-04-11 14:00:00,38.07,4,11,14,5,38.07,38.07,2020
90102,2020-04-11 15:00:00,54.34,4,11,15,5,54.34,54.34,2020
90103,2020-04-11 16:00:00,104.57,4,11,16,5,104.57,104.57,2020
90104,2020-04-11 17:00:00,145.55,4,11,17,5,149.28,147.41500000000002,2020
90105,2020-04-11 18:00:00,213.69,4,11,18,5,216.23,214.95999999999998,2020
90106,2020-04-11 19:00:00,192.72,4,11,19,5,262.06,227.39,2020
90107,2020-04-11 20:00:00,37.54,4,11,20,5,268.33,152.935,2020
90108,2020-04-11 21:00:00,36.8,4,11,21,5,221.38,129.09,2020
90109,2020-04-11 22:00:00,35.45,4,11,22,5,185.93,110.69,2020
90110,2020-04-11 23:00:00,34.33,4,11,23,5,162.86,98.595,2020
90111,2020-04-12 00:00:00,32.84,4,12,0,6,162.71,97.775,2020
90112,2020-04-12 01:00:00,31.57,4,12,1,6,44.86,38.215,2020
90113,2020-04-12 02:00:00,30.68,4,12,2,6,44.86,37.769999999999996,2020
90114,2020-04-12 03:00:00,30.75,4,12,3,6,45.08,37.915,2020
90115,2020-04-12 04:00:00,104.94,4,12,4,6,104.94,104.94,2020
90116,2020-04-12 05:00:00,112.11,4,12,5,6,112.11,112.11,2020
90117,2020-04-12 06:00:00,117.48,4,12,6,6,117.48,117.48,2020
90118,2020-04-12 07:00:00,119.42,4,12,7,6,119.42,119.42,2020
90119,2020-04-12 08:00:00,104.94,4,12,8,6,104.94,104.94,2020
90120,2020-04-12 09:00:00,74.56,4,12,9,6,74.56,74.56,2020
90121,2020-04-12 10:00:00,38.66,4,12,10,6,38.66,38.66,2020
90122,2020-04-12 11:00:00,36.8,4,12,11,6,36.8,36.8,2020
90123,2020-04-12 12:00:00,37.17,4,12,12,6,37.17,37.17,2020
90124,2020-04-12 13:00:00,13.73,4,12,13,6,13.73,13.73,2020
90125,2020-04-12 14:00:00,0.0,4,12,14,6,0.0,0.0,2020
90126,2020-04-12 15:00:00,1.27,4,12,15,6,1.27,1.27,2020
90127,2020-04-12 16:00:00,22.39,4,12,16,6,22.39,22.39,2020
90128,2020-04-12 17:00:00,30.9,4,12,17,6,30.9,30.9,2020
90129,2020-04-12 18:00:00,47.02,4,12,18,6,135.32,91.17,2020
90130,2020-04-12 19:00:00,30.6,4,12,19,6,187.87,109.235,2020
90131,2020-04-12 20:00:00,31.42,4,12,20,6,185.25,108.33500000000001,2020
90132,2020-04-12 21:00:00,32.09,4,12,21,6,163.98,98.035,2020
90133,2020-04-12 22:00:00,28.51,4,12,22,6,145.55,87.03,2020
90134,2020-04-12 23:00:00,25.6,4,12,23,6,61.2,43.400000000000006,2020
90135,2020-04-13 00:00:00,21.65,4,13,0,0,21.65,21.65,2020
90136,2020-04-13 01:00:00,0.52,4,13,1,0,0.52,0.52,2020
90137,2020-04-13 02:00:00,12.84,4,13,2,0,12.84,12.84,2020
90138,2020-04-13 03:00:00,5.75,4,13,3,0,5.75,5.75,2020
90139,2020-04-13 04:00:00,0.15,4,13,4,0,0.15,0.15,2020
90140,2020-04-13 05:00:00,-0.67,4,13,5,0,-0.67,-0.67,2020
90141,2020-04-13 06:00:00,-17.54,4,13,6,0,-17.54,-17.54,2020
90142,2020-04-13 07:00:00,-37.32,4,13,7,0,-37.32,-37.32,2020
90143,2020-04-13 08:00:00,-44.11,4,13,8,0,-44.11,-44.11,2020
90144,2020-04-13 09:00:00,-29.63,4,13,9,0,-29.63,-29.63,2020
90145,2020-04-13 10:00:00,-37.99,4,13,10,0,-37.99,-37.99,2020
90146,2020-04-13 11:00:00,-112.11,4,13,11,0,-112.11,-112.11,2020
90147,2020-04-13 12:00:00,-186.6,4,13,12,0,-186.6,-186.6,2020
90148,2020-04-13 13:00:00,-250.71,4,13,13,0,-250.71,-250.71,2020
90149,2020-04-13 14:00:00,-359.76,4,13,14,0,-318.41,-339.08500000000004,2020
90150,2020-04-13 15:00:00,-416.26,4,13,15,0,-314.23,-365.245,2020
90151,2020-04-13 16:00:00,-224.22,4,13,16,0,-224.22,-224.22,2020
90152,2020-04-13 17:00:00,-54.19,4,13,17,0,-54.19,-54.19,2020
90153,2020-04-13 18:00:00,-13.21,4,13,18,0,-13.21,-13.21,2020
90154,2020-04-13 19:00:00,83.67,4,13,19,0,83.67,83.67,2020
90155,2020-04-13 20:00:00,72.85,4,13,20,0,72.85,72.85,2020
90156,2020-04-13 21:00:00,48.14,4,13,21,0,48.14,48.14,2020
90157,2020-04-13 22:00:00,32.69,4,13,22,0,69.34,51.015,2020
90158,2020-04-13 23:00:00,30.83,4,13,23,0,67.32,49.074999999999996,2020
90159,2020-04-14 00:00:00,28.29,4,14,0,1,28.29,28.29,2020
90160,2020-04-14 01:00:00,30.68,4,14,1,1,32.84,31.76,2020
90161,2020-04-14 02:00:00,29.11,4,14,2,1,29.11,29.11,2020
90162,2020-04-14 03:00:00,29.56,4,14,3,1,29.56,29.56,2020
90163,2020-04-14 04:00:00,34.33,4,14,4,1,34.33,34.33,2020
90164,2020-04-14 05:00:00,118.53,4,14,5,1,118.53,118.53,2020
90165,2020-04-14 06:00:00,188.39,4,14,6,1,188.39,188.39,2020
90166,2020-04-14 07:00:00,244.37,4,14,7,1,244.37,244.37,2020
90167,2020-04-14 08:00:00,232.43,4,14,8,1,232.43,232.43,2020
90168,2020-04-14 09:00:00,176.75,4,14,9,1,176.75,176.75,2020
90169,2020-04-14 10:00:00,162.71,4,14,10,1,163.16,162.935,2020
90170,2020-04-14 11:00:00,144.28,4,14,11,1,147.26,145.76999999999998,2020
90171,2020-04-14 12:00:00,124.8,4,14,12,1,127.86,126.33,2020
90172,2020-04-14 13:00:00,117.41,4,14,13,1,120.32,118.865,2020
90173,2020-04-14 14:00:00,36.27,4,14,14,1,101.06,68.665,2020
90174,2020-04-14 15:00:00,35.75,4,14,15,1,112.18,73.965,2020
90175,2020-04-14 16:00:00,35.53,4,14,16,1,142.56,89.045,2020
90176,2020-04-14 17:00:00,35.9,4,14,17,1,172.79,104.345,2020
90177,2020-04-14 18:00:00,36.27,4,14,18,1,200.18,118.22500000000001,2020
90178,2020-04-14 19:00:00,36.42,4,14,19,1,249.14,142.78,2020
90179,2020-04-14 20:00:00,36.35,4,14,20,1,297.88,167.115,2020
90180,2020-04-14 21:00:00,35.68,4,14,21,1,234.74,135.21,2020
90181,2020-04-14 22:00:00,34.48,4,14,22,1,34.48,34.48,2020
90182,2020-04-14 23:00:00,32.62,4,14,23,1,32.62,32.62,2020
90183,2020-04-15 00:00:00,30.08,4,15,0,2,30.08,30.08,2020
90184,2020-04-15 01:00:00,28.14,4,15,1,2,28.14,28.14,2020
90185,2020-04-15 02:00:00,27.02,4,15,2,2,27.02,27.02,2020
90186,2020-04-15 03:00:00,27.02,4,15,3,2,27.02,27.02,2020
90187,2020-04-15 04:00:00,28.58,4,15,4,2,28.58,28.58,2020
90188,2020-04-15 05:00:00,31.2,4,15,5,2,31.2,31.2,2020
90189,2020-04-15 06:00:00,35.37,4,15,6,2,44.85,40.11,2020
90190,2020-04-15 07:00:00,38.88,4,15,7,2,194.71,116.795,2020
90191,2020-04-15 08:00:00,57.76,4,15,8,2,186.5,122.13,2020
90192,2020-04-15 09:00:00,39.33,4,15,9,2,158.22,98.775,2020
90193,2020-04-15 10:00:00,37.61,4,15,10,2,106.65,72.13,2020
90194,2020-04-15 11:00:00,36.57,4,15,11,2,36.57,36.57,2020
90195,2020-04-15 12:00:00,35.9,4,15,12,2,35.9,35.9,2020
90196,2020-04-15 13:00:00,35.08,4,15,13,2,35.08,35.08,2020
90197,2020-04-15 14:00:00,33.28,4,15,14,2,33.28,33.28,2020
90198,2020-04-15 15:00:00,34.03,4,15,15,2,34.03,34.03,2020
90199,2020-04-15 16:00:00,34.03,4,15,16,2,34.03,34.03,2020
90200,2020-04-15 17:00:00,34.7,4,15,17,2,163.07,98.88499999999999,2020
90201,2020-04-15 18:00:00,35.3,4,15,18,2,204.04,119.66999999999999,2020
90202,2020-04-15 19:00:00,35.37,4,15,19,2,282.4,158.885,2020
90203,2020-04-15 20:00:00,35.3,4,15,20,2,263.89,149.595,2020
90204,2020-04-15 21:00:00,34.7,4,15,21,2,233.89,134.295,2020
90205,2020-04-15 22:00:00,32.99,4,15,22,2,32.99,32.99,2020
90206,2020-04-15 23:00:00,29.85,4,15,23,2,29.85,29.85,2020
90207,2020-04-16 00:00:00,25.38,4,16,0,3,25.38,25.38,2020
90208,2020-04-16 01:00:00,23.96,4,16,1,3,23.96,23.96,2020
90209,2020-04-16 02:00:00,23.44,4,16,2,3,23.44,23.44,2020
90210,2020-04-16 03:00:00,23.59,4,16,3,3,23.59,23.59,2020
90211,2020-04-16 04:00:00,24.86,4,16,4,3,24.86,24.86,2020
90212,2020-04-16 05:00:00,27.92,4,16,5,3,27.92,27.92,2020
90213,2020-04-16 06:00:00,33.81,4,16,6,3,191.39,112.6,2020
90214,2020-04-16 07:00:00,98.83,4,16,7,3,261.33,180.07999999999998,2020
90215,2020-04-16 08:00:00,218.49,4,16,8,3,231.25,224.87,2020
90216,2020-04-16 09:00:00,165.34,4,16,9,3,186.61,175.97500000000002,2020
90217,2020-04-16 10:00:00,112.71,4,16,10,3,160.49,136.6,2020
90218,2020-04-16 11:00:00,37.02,4,16,11,3,145.48,91.25,2020
90219,2020-04-16 12:00:00,36.65,4,16,12,3,121.15,78.9,2020
90220,2020-04-16 13:00:00,36.5,4,16,13,3,114.13,75.315,2020
90221,2020-04-16 14:00:00,36.2,4,16,14,3,112.71,74.455,2020
90222,2020-04-16 15:00:00,35.68,4,16,15,3,121.6,78.64,2020
90223,2020-04-16 16:00:00,36.05,4,16,16,3,144.21,90.13,2020
90224,2020-04-16 17:00:00,148.54,4,16,17,3,186.54,167.54,2020
90225,2020-04-16 18:00:00,209.01,4,16,18,3,219.01,214.01,2020
90226,2020-04-16 19:00:00,261.26,4,16,19,3,346.28,303.77,2020
90227,2020-04-16 20:00:00,284.4,4,16,20,3,397.48,340.94,2020
90228,2020-04-16 21:00:00,241.63,4,16,21,3,249.09,245.36,2020
90229,2020-04-16 22:00:00,195.87,4,16,22,3,201.62,198.745,2020
90230,2020-04-16 23:00:00,149.96,4,16,23,3,176.98,163.47,2020
90231,2020-04-17 00:00:00,161.72,4,17,0,4,160.83,161.275,2020
90232,2020-04-17 01:00:00,157.54,4,17,1,4,157.54,157.54,2020
90233,2020-04-17 02:00:00,150.3,4,17,2,4,150.3,150.3,2020
90234,2020-04-17 03:00:00,158.96,4,17,3,4,158.96,158.96,2020
90235,2020-04-17 04:00:00,158.96,4,17,4,4,158.96,158.96,2020
90236,2020-04-17 05:00:00,177.47,4,17,5,4,177.77,177.62,2020
90237,2020-04-17 06:00:00,245.76,4,17,6,4,245.76,245.76,2020
90238,2020-04-17 07:00:00,357.03,4,17,7,4,357.03,357.03,2020
90239,2020-04-17 08:00:00,334.42,4,17,8,4,334.42,334.42,2020
90240,2020-04-17 09:00:00,197.1,4,17,9,4,197.1,197.1,2020
90241,2020-04-17 10:00:00,185.83,4,17,10,4,185.83,185.83,2020
90242,2020-04-17 11:00:00,178.14,4,17,11,4,178.14,178.14,2020
90243,2020-04-17 12:00:00,152.54,4,17,12,4,152.54,152.54,2020
90244,2020-04-17 13:00:00,134.86,4,17,13,4,134.86,134.86,2020
90245,2020-04-17 14:00:00,138.36,4,17,14,4,138.36,138.36,2020
90246,2020-04-17 15:00:00,163.22,4,17,15,4,163.22,163.22,2020
90247,2020-04-17 16:00:00,162.32,4,17,16,4,162.32,162.32,2020
90248,2020-04-17 17:00:00,187.69,4,17,17,4,187.69,187.69,2020
90249,2020-04-17 18:00:00,274.34,4,17,18,4,274.34,274.34,2020
90250,2020-04-17 19:00:00,363.82,4,17,19,4,363.82,363.82,2020
90251,2020-04-17 20:00:00,294.42,4,17,20,4,319.19,306.805,2020
90252,2020-04-17 21:00:00,241.65,4,17,21,4,241.65,241.65,2020
90253,2020-04-17 22:00:00,184.93,4,17,22,4,185.98,185.45499999999998,2020
90254,2020-04-17 23:00:00,154.93,4,17,23,4,154.93,154.93,2020
90255,2020-04-18 00:00:00,164.88,4,18,0,5,164.88,164.88,2020
90256,2020-04-18 01:00:00,149.21,4,18,1,5,149.21,149.21,2020
90257,2020-04-18 02:00:00,138.69,4,18,2,5,138.69,138.69,2020
90258,2020-04-18 03:00:00,133.84,4,18,3,5,133.84,133.84,2020
90259,2020-04-18 04:00:00,134.14,4,18,4,5,135.11,134.625,2020
90260,2020-04-18 05:00:00,137.65,4,18,5,5,138.84,138.245,2020
90261,2020-04-18 06:00:00,157.72,4,18,6,5,157.72,157.72,2020
90262,2020-04-18 07:00:00,173.39,4,18,7,5,173.46,173.425,2020
90263,2020-04-18 08:00:00,178.09,4,18,8,5,178.09,178.09,2020
90264,2020-04-18 09:00:00,181.52,4,18,9,5,181.52,181.52,2020
90265,2020-04-18 10:00:00,129.07,4,18,10,5,129.07,129.07,2020
90266,2020-04-18 11:00:00,124.07,4,18,11,5,124.07,124.07,2020
90267,2020-04-18 12:00:00,125.34,4,18,12,5,125.34,125.34,2020
90268,2020-04-18 13:00:00,95.8,4,18,13,5,95.8,95.8,2020
90269,2020-04-18 14:00:00,91.92,4,18,14,5,91.92,91.92,2020
90270,2020-04-18 15:00:00,95.27,4,18,15,5,95.27,95.27,2020
90271,2020-04-18 16:00:00,112.28,4,18,16,5,112.28,112.28,2020
90272,2020-04-18 17:00:00,180.03,4,18,17,5,180.03,180.03,2020
90273,2020-04-18 18:00:00,193.9,4,18,18,5,193.9,193.9,2020
90274,2020-04-18 19:00:00,219.49,4,18,19,5,219.49,219.49,2020
90275,2020-04-18 20:00:00,213.82,4,18,20,5,213.82,213.82,2020
90276,2020-04-18 21:00:00,177.64,4,18,21,5,177.64,177.64,2020
90277,2020-04-18 22:00:00,157.87,4,18,22,5,157.87,157.87,2020
90278,2020-04-18 23:00:00,137.13,4,18,23,5,137.13,137.13,2020
90279,2020-04-19 00:00:00,123.35,4,19,0,6,123.35,123.35,2020
90280,2020-04-19 01:00:00,102.43,4,19,1,6,102.43,102.43,2020
90281,2020-04-19 02:00:00,90.55,4,19,2,6,90.55,90.55,2020
90282,2020-04-19 03:00:00,69.48,4,19,3,6,69.48,69.48,2020
90283,2020-04-19 04:00:00,82.03,4,19,4,6,82.03,82.03,2020
90284,2020-04-19 05:00:00,84.5,4,19,5,6,84.5,84.5,2020
90285,2020-04-19 06:00:00,87.11,4,19,6,6,87.11,87.11,2020
90286,2020-04-19 07:00:00,83.3,4,19,7,6,83.3,83.3,2020
90287,2020-04-19 08:00:00,104.67,4,19,8,6,107.21,105.94,2020
90288,2020-04-19 09:00:00,93.16,4,19,9,6,95.48,94.32,2020
90289,2020-04-19 10:00:00,81.28,4,19,10,6,83.3,82.28999999999999,2020
90290,2020-04-19 11:00:00,62.68,4,19,11,6,64.25,63.465,2020
90291,2020-04-19 12:00:00,68.81,4,19,12,6,68.81,68.81,2020
90292,2020-04-19 13:00:00,0.22,4,19,13,6,33.17,16.695,2020
90293,2020-04-19 14:00:00,-34.29,4,19,14,6,31.83,-1.2300000000000004,2020
90294,2020-04-19 15:00:00,-14.94,4,19,15,6,31.68,8.370000000000001,2020
90295,2020-04-19 16:00:00,-15.46,4,19,16,6,32.72,8.629999999999999,2020
90296,2020-04-19 17:00:00,37.28,4,19,17,6,38.18,37.730000000000004,2020
90297,2020-04-19 18:00:00,83.68,4,19,18,6,113.41,98.545,2020
90298,2020-04-19 19:00:00,115.2,4,19,19,6,209.41,162.305,2020
90299,2020-04-19 20:00:00,116.47,4,19,20,6,277.62,197.04500000000002,2020
90300,2020-04-19 21:00:00,95.11,4,19,21,6,233.84,164.475,2020
90301,2020-04-19 22:00:00,92.19,4,19,22,6,94.43,93.31,2020
90302,2020-04-19 23:00:00,76.13,4,19,23,6,78.0,77.065,2020
90303,2020-04-20 00:00:00,33.1,4,20,0,0,33.1,33.1,2020
90304,2020-04-20 01:00:00,32.72,4,20,1,0,32.2,32.46,2020
90305,2020-04-20 02:00:00,27.79,4,20,2,0,28.24,28.015,2020
90306,2020-04-20 03:00:00,5.23,4,20,3,0,26.45,15.84,2020
90307,2020-04-20 04:00:00,0.37,4,20,4,0,29.29,14.83,2020
90308,2020-04-20 05:00:00,35.71,4,20,5,0,35.71,35.71,2020
90309,2020-04-20 06:00:00,134.48,4,20,6,0,134.48,134.48,2020
90310,2020-04-20 07:00:00,170.49,4,20,7,0,174.67,172.57999999999998,2020
90311,2020-04-20 08:00:00,210.68,4,20,8,0,210.68,210.68,2020
90312,2020-04-20 09:00:00,147.85,4,20,9,0,147.85,147.85,2020
90313,2020-04-20 10:00:00,87.56,4,20,10,0,87.56,87.56,2020
90314,2020-04-20 11:00:00,41.76,4,20,11,0,41.76,41.76,2020
90315,2020-04-20 12:00:00,35.86,4,20,12,0,35.86,35.86,2020
90316,2020-04-20 13:00:00,34.22,4,20,13,0,34.22,34.22,2020
90317,2020-04-20 14:00:00,33.62,4,20,14,0,33.62,33.62,2020
90318,2020-04-20 15:00:00,-2.32,4,20,15,0,33.4,15.54,2020
90319,2020-04-20 16:00:00,-7.47,4,20,16,0,33.92,13.225000000000001,2020
90320,2020-04-20 17:00:00,29.96,4,20,17,0,35.71,32.835,2020
90321,2020-04-20 18:00:00,122.37,4,20,18,0,122.37,122.37,2020
90322,2020-04-20 19:00:00,133.06,4,20,19,0,133.06,133.06,2020
90323,2020-04-20 20:00:00,137.32,4,20,20,0,137.32,137.32,2020
90324,2020-04-20 21:00:00,104.97,4,20,21,0,104.97,104.97,2020
90325,2020-04-20 22:00:00,76.8,4,20,22,0,76.8,76.8,2020
90326,2020-04-20 23:00:00,36.23,4,20,23,0,36.23,36.23,2020
90327,2020-04-21 00:00:00,34.74,4,21,0,1,34.74,34.74,2020
90328,2020-04-21 01:00:00,32.2,4,21,1,1,32.2,32.2,2020
90329,2020-04-21 02:00:00,29.44,4,21,2,1,30.41,29.925,2020
90330,2020-04-21 03:00:00,30.33,4,21,3,1,30.33,30.33,2020
90331,2020-04-21 04:00:00,29.36,4,21,4,1,30.33,29.845,2020
90332,2020-04-21 05:00:00,35.34,4,21,5,1,34.44,34.89,2020
90333,2020-04-21 06:00:00,74.71,4,21,6,1,74.71,74.71,2020
90334,2020-04-21 07:00:00,120.51,4,21,7,1,296.23,208.37,2020
