Month,MunicipalityNo,OnshoreWindPower,OffshoreWindPower,SolarPower,CentralPower,DecentralPower
2019-03-01T00:00:00,825,4.61961,,481.708,,2.78164
2019-03-01T00:00:00,820,31492.84971,,544.522,,2275.080898
2019-03-01T00:00:00,813,11181.65132,1728.33,703.903,,10491.49947
2019-03-01T00:00:00,810,25765.62791,,606.047,,5652.036015
2019-03-01T00:00:00,791,14790.74289,,1391.775,,41002.43621
2019-03-01T00:00:00,787,47490.86304,,1013.443,,4911.126621
2019-03-01T00:00:00,779,36145.95544,,864.755,,4029.339026
2019-03-01T00:00:00,773,22634.76143,,341.635,,2126.9016
2019-03-01T00:00:00,766,6907.429468,,672.867,,1084.8796
2019-03-01T00:00:00,760,169818.2052,,2584.11,,15132.06581
2019-03-01T00:00:00,756,18355.11093,,535.804,,3768.197569
2019-03-01T00:00:00,751,2385.68449,,1788.458,124249.1324,23810.77209
2019-03-01T00:00:00,746,4493.658135,,560.428,,1336.55557
2019-03-01T00:00:00,741,3300.174829,9134.639628,112.949,,
2019-03-01T00:00:00,740,4755.755225,,2041.534,,34236.42903
2019-03-01T00:00:00,730,42190.44364,,901.952,,17653.18889
2019-03-01T00:00:00,727,2819.113182,1567.452,201.715,,36.059363
2019-03-01T00:00:00,710,7438.786884,,531.129,,5520.254787
2019-03-01T00:00:00,707,12552.03534,181863.96,427.033,,3.16608
2019-03-01T00:00:00,706,4649.338468,,571.324,,84.41502
2019-03-01T00:00:00,671,15893.90811,,278.257,,30.01815
2019-03-01T00:00:00,665,58757.92117,20444.14657,4196.014,,6551.73155
2019-03-01T00:00:00,661,64642.56034,,588.549,,11349.7395
2019-03-01T00:00:00,657,32601.93394,,1183.745,29639.09931,4838.81769
2019-03-01T00:00:00,630,13829.16726,,5938.709,,1405.353465
2019-03-01T00:00:00,621,7681.178488,,845.053,,5216.605033
2019-03-01T00:00:00,615,726.41799,,852.261,,6276.447594
2019-03-01T00:00:00,607,518.432547,,412.809,18773.68276,13356.39032
2019-03-01T00:00:00,580,21556.62895,,1978.099,,1398.222136
2019-03-01T00:00:00,575,15269.14296,,584.181,,499.562468
2019-03-01T00:00:00,573,31889.73388,,983.665,,3173.194957
2019-03-01T00:00:00,563,703.7423,,56.138,,
2019-03-01T00:00:00,561,21998.99468,188696.1266,850.679,75843.6859,1408.45843
2019-03-01T00:00:00,550,48474.92924,,2399.452,,2870.012699
2019-03-01T00:00:00,540,4450.931311,,1270.585,,4470.82496
2019-03-01T00:00:00,530,23480.13251,,408.041,,1862.091052
2019-03-01T00:00:00,510,10489.80666,,786.924,,1362.703323
2019-03-01T00:00:00,492,4696.425472,,98.068,,27.507442
2019-03-01T00:00:00,482,13970.98133,,149.569,,
2019-03-01T00:00:00,480,6894.878906,,270.73,,146.327086
2019-03-01T00:00:00,479,9022.843185,,749.293,,2707.086194
2019-03-01T00:00:00,461,2640.309026,,621.29,75503.99701,36213.82387
2019-03-01T00:00:00,450,7114.599613,,207.723,,4916.62034
2019-03-01T00:00:00,440,8856.9563,,204.336,,104.002251
2019-03-01T00:00:00,430,3966.819646,,477.711,,949.935224
2019-03-01T00:00:00,420,7563.957374,,458.107,,3602.242039
2019-03-01T00:00:00,410,3380.260872,,392.38,,1036.945766
2019-03-01T00:00:00,400,11151.1072,,1470.38,4080.522,690.023204
2019-03-01T00:00:00,390,4524.299054,,568.578,4628.3892,1171.856013
2019-03-01T00:00:00,376,15561.85931,,1362.698,,9271.039822
2019-03-01T00:00:00,370,20895.13183,,710.41,,6796.422288
2019-03-01T00:00:00,360,106038.7033,150100.6106,3879.307,,19.660711
2019-03-01T00:00:00,350,1255.906843,,300.444,,73.213713
2019-03-01T00:00:00,340,1981.828843,,277.997,,149.753425
2019-03-01T00:00:00,336,2284.626226,,230.89,,13.676019
2019-03-01T00:00:00,330,9287.306006,7175.221,816.542,0,7035.314465
2019-03-01T00:00:00,329,2141.419512,,275.322,,1052.610988
2019-03-01T00:00:00,326,25635.91037,,3875.143,0,2101.701339
2019-03-01T00:00:00,320,9986.595925,,363.529,,1935.304486
2019-03-01T00:00:00,316,15373.7642,,1113.962,,515.220798
2019-03-01T00:00:00,306,996.893655,,435.954,,526.597989
2019-03-01T00:00:00,270,174.534392,,433.538,,0
2019-03-01T00:00:00,269,104.995194,,162.746,,2145.7128
2019-03-01T00:00:00,265,1513.927565,,748.803,,17805.39933
2019-03-01T00:00:00,260,866.020785,,318.564,,4.500182
2019-03-01T00:00:00,259,730.946027,,816.363,,14452.81988
2019-03-01T00:00:00,253,4.19415,,364.18,,42.33254
2019-03-01T00:00:00,250,625.197351,,313.706,583.4189,1090.34903
2019-03-01T00:00:00,240,6.46313,,317.431,,143.85671
2019-03-01T00:00:00,230,,,285.316,,263.90753
2019-03-01T00:00:00,223,,,78.199,,7730.757961
2019-03-01T00:00:00,219,794.906449,,449.848,,15366.71884
2019-03-01T00:00:00,217,2.260561,,259.558,,10567.72873
2019-03-01T00:00:00,210,,,236.46,,135.58207
2019-03-01T00:00:00,201,583.93583,,224.913,,266.51994
2019-03-01T00:00:00,190,,,151.426,,59.87208
2019-03-01T00:00:00,187,,,48.845,,
2019-03-01T00:00:00,185,,,166.98,,0
2019-03-01T00:00:00,183,2.13829,,61.428,,
2019-03-01T00:00:00,175,,,112.614,,
2019-03-01T00:00:00,173,,,178.449,,3394.94112
2019-03-01T00:00:00,169,163.872361,,389.255,,42.06343
2019-03-01T00:00:00,167,395.576379,4093.327,320.576,246711.1496,89.3514
2019-03-01T00:00:00,165,,,66.248,,
2019-03-01T00:00:00,163,,,157.306,,0
2019-03-01T00:00:00,161,159.223767,,74.511,,22679.02687
2019-03-01T00:00:00,159,,,215.436,,1045.59913
2019-03-01T00:00:00,157,,,145.214,,
2019-03-01T00:00:00,155,,,66.826,,
2019-03-01T00:00:00,153,,,75.397,,
2019-03-01T00:00:00,151,,,290.171,,299.37362
2019-03-01T00:00:00,147,,,128.217,,
2019-03-01T00:00:00,101,2388.476957,9286.0789,834.099,111023.0798,18599.07236
2019-03-01T00:00:00,1,,,,,
2019-03-01T00:00:00,0,11.12865,,,,
2019-02-01T00:00:00,860,25493.20322,,571.722,,6590.26374
2019-02-01T00:00:00,851,29153.27916,,599.078,160069.2914,15897.51267
2019-02-01T00:00:00,849,40983.91777,,325.482,,3146.398504
2019-02-01T00:00:00,846,12580.05015,,349.93,,862.55356
2019-02-01T00:00:00,840,10225.87966,,296.928,,4389.396847
2019-02-01T00:00:00,825,,,202.861,,0.99003
2019-02-01T00:00:00,820,22646.00871,,256.755,,2246.182741
2019-02-01T00:00:00,813,9283.336762,2066.71,277.298,,12933.36025
2019-02-01T00:00:00,810,21572.48808,,262.35,,7555.015768
2019-02-01T00:00:00,791,9674.290757,,630.377,,46175.99989
2019-02-01T00:00:00,787,35633.43701,,472.813,,4492.415144
2019-02-01T00:00:00,779,26358.75274,,360.101,,4707.416175
2019-02-01T00:00:00,773,15640.57362,,141.795,,2075.22976
2019-02-01T00:00:00,766,4425.915257,,357.483,,1806.165659
2019-02-01T00:00:00,760,113168.0959,,1276.282,,14081.06822
2019-02-01T00:00:00,756,11825.34571,,250.764,,4274.256768
2019-02-01T00:00:00,751,1718.645074,,885.16,139593.6488,24641.8188
2019-02-01T00:00:00,746,3218.137025,,280.813,,1851.9481
2019-02-01T00:00:00,741,2365.558441,7737.682474,61.851,,
2019-02-01T00:00:00,740,3413.172898,,1006.787,,39406.88131
2019-02-01T00:00:00,730,32931.80048,,406.323,,18398.79247
2019-02-01T00:00:00,727,1998.125048,1090.5942,100.44,,13.075835
2019-02-01T00:00:00,710,5168.490851,,252.973,,5484.141394
2019-02-01T00:00:00,707,9373.392053,165851.2927,202.655,,5.21472
2019-02-01T00:00:00,706,3338.217434,,282.816,,153.2389
2019-02-01T00:00:00,671,11076.11256,,122.008,,8.30348
2019-02-01T00:00:00,665,39776.21459,16630.75487,1980.341,,6078.02749
2019-02-01T00:00:00,661,40814.69113,,245.829,,16316.338
2019-02-01T00:00:00,657,20773.59845,,580.936,33250.09241,6011.59959
2019-02-01T00:00:00,630,9085.595054,,3081.826,,1957.213149
2019-02-01T00:00:00,621,4683.651964,,456.939,,4459.455879
2019-02-01T00:00:00,615,453.604416,,459.957,,5800.559734
2019-02-01T00:00:00,607,311.037617,,235.373,1790.084753,12620.94139
2019-02-01T00:00:00,580,12840.38133,,1117.457,,1428.219602
2019-02-01T00:00:00,575,9219.08687,,319.85,,828.182113
2019-02-01T00:00:00,573,19785.0346,,528.824,,2853.929074
2019-02-01T00:00:00,563,413.4647,,27.953,,
2019-02-01T00:00:00,561,14819.32833,110438.5485,421.903,117697.6224,12842.34738
2019-02-01T00:00:00,550,29459.23055,,1430.602,,4145.401817
2019-02-01T00:00:00,540,2982.662059,,762.03,,4153.50145
2019-02-01T00:00:00,530,14205.9003,,156.497,,1825.790673
2019-02-01T00:00:00,510,6480.495419,,538.455,,917.343597
2019-02-01T00:00:00,492,3436.873892,,56.37,,17.559431
2019-02-01T00:00:00,482,9912.93082,,86.608,,
2019-02-01T00:00:00,480,4450.344073,,154.541,,145.956113
2019-02-01T00:00:00,479,5994.672481,,424.395,,3446.416168
2019-02-01T00:00:00,461,1643.214943,,345.937,99099.90433,31225.29107
2019-02-01T00:00:00,450,4791.894672,,117.462,,2743.276349
2019-02-01T00:00:00,440,6511.3178,,104.912,,30.075942
2019-02-01T00:00:00,430,2446.80274,,306.827,,466.0814
2019-02-01T00:00:00,420,4591.749213,,264.128,,3230.257589
2019-02-01T00:00:00,410,2256.604919,,231.6,,1004.182437
2019-02-01T00:00:00,400,9191.821952,,870.346,4100.8826,737.353611
2019-02-01T00:00:00,390,2983.091321,,307.877,4622.833,947.948088
2019-02-01T00:00:00,376,9942.042363,,773.049,,11598.5301
2019-02-01T00:00:00,370,14394.16512,,412.475,,3429.359312
2019-02-01T00:00:00,360,79938.82175,119760.0272,2216.837,,18.854177
2019-02-01T00:00:00,350,846.666361,,172.286,,70.603594
2019-02-01T00:00:00,340,1259.088792,,159.53,,102.070259
2019-02-01T00:00:00,336,1489.316545,,139.687,,20.547711
2019-02-01T00:00:00,330,5547.090208,5351.2008,456.025,0,3812.692289
2019-02-01T00:00:00,329,1296.709412,,161.479,,417.106219
2019-02-01T00:00:00,326,17885.71121,,2112.794,0,1468.549378
2019-02-01T00:00:00,320,6743.214387,,218.967,,1971.298231
2019-02-01T00:00:00,316,10340.98029,,629.852,,394.125216
2019-02-01T00:00:00,306,632.741003,,231.244,,201.422649
2019-02-01T00:00:00,270,128.053671,,254.706,,137.224096
2019-02-01T00:00:00,269,62.095481,,104.64,,1981.6109
2019-02-01T00:00:00,265,954.055936,,418.626,,13987.53836
2019-02-01T00:00:00,260,579.717391,,179.093,,5.1169
2019-02-01T00:00:00,259,450.735864,,476.127,,14308.17409
2019-02-01T00:00:00,253,0.72185,,205.225,,43.38358
2019-02-01T00:00:00,250,404.337046,,159.463,12.503,822.536974
2019-02-01T00:00:00,240,3.39635,,170.245,,167.725699
2019-02-01T00:00:00,230,,,158.265,,312.13894
2019-02-01T00:00:00,223,,,42.525,,7431.22655
2019-02-01T00:00:00,219,490.4737,,261.426,,17378.97537
2019-02-01T00:00:00,217,1.232822,,136.049,,213.28207
2019-02-01T00:00:00,210,,,136.791,,183.90565
2019-02-01T00:00:00,201,395.846801,,143.391,,227.11002
2019-02-01T00:00:00,190,,,85.938,,118.64633
2019-02-01T00:00:00,187,,,27.506,,
2019-02-01T00:00:00,185,,,90.034,,0
2019-02-01T00:00:00,183,1.466462,,34.993,,
2019-02-01T00:00:00,175,,,58.344,,
2019-02-01T00:00:00,173,,,94.459,,2805.541002
2019-02-01T00:00:00,169,108.67031,,222.261,,29.42229
2019-02-01T00:00:00,167,285.034453,3083.929,175.751,280727.3317,142.29833
2019-02-01T00:00:00,165,,,33.69,,
2019-02-01T00:00:00,163,,,79.704,,0
2019-02-01T00:00:00,161,100.421752,,41.014,,21080.89722
2019-02-01T00:00:00,159,,,113.06,,1936.93597
2019-02-01T00:00:00,157,,,75.254,,
2019-02-01T00:00:00,155,,,38.979,,
2019-02-01T00:00:00,153,,,40.09,,
2019-02-01T00:00:00,151,,,147.684,,369.49289
2019-02-01T00:00:00,147,,,67.541,,
2019-02-01T00:00:00,101,1724.642091,6588.3741,441.268,116082.306,11953.35691
2019-02-01T00:00:00,1,,,,,
2019-02-01T00:00:00,0,7.85703,,,,
2019-01-01T00:00:00,860,26046.78001,,189.975,,7927.05063
2019-01-01T00:00:00,851,32520.03048,,226.71,212751.5325,5058.822157
2019-01-01T00:00:00,849,43774.85821,,126.732,,4485.713372
2019-01-01T00:00:00,846,16024.25634,,146.7,,1425.71662
2019-01-01T00:00:00,840,12800.12833,,128.026,,6008.56207
2019-01-01T00:00:00,825,,,54.559,,0.23574
2019-01-01T00:00:00,820,27168.43779,,130.85,,2658.534499
2019-01-01T00:00:00,813,10108.98384,2276.83,83.776,,15506.47664
2019-01-01T00:00:00,810,25277.57512,,97.139,,10225.85932
2019-01-01T00:00:00,791,11913.85128,,305.516,,55866.67288
2019-01-01T00:00:00,787,43019.00128,,205.73,,6171.779574
2019-01-01T00:00:00,779,31463.95174,,172.697,,6323.433818
2019-01-01T00:00:00,773,21132.88717,,67.001,,2958.9394
2019-01-01T00:00:00,766,5478.61336,,163.568,,2674.187724
2019-01-01T00:00:00,760,139730.4069,,552.48,,18811.68272
2019-01-01T00:00:00,756,14741.26717,,107.955,,6798.794335
2019-01-01T00:00:00,751,2239.058378,,346.055,235437.3414,29797.63085
2019-01-01T00:00:00,746,4082.150872,,129.238,,2395.65109
2019-01-01T00:00:00,741,2757.267419,6860.951222,24.854,,
2019-01-01T00:00:00,740,4194.760016,,475.397,,51376.73167
2019-01-01T00:00:00,730,36873.06043,,154.368,,26533.10732
2019-01-01T00:00:00,727,2653.558775,1404.9486,43.743,,24.573453
2019-01-01T00:00:00,710,6645.343539,,98.123,,8000.112715
2019-01-01T00:00:00,707,11085.98361,165767.6343,78.033,,5.77344
2019-01-01T00:00:00,706,4144.845789,,110.713,,190.31765
2019-01-01T00:00:00,671,13350.74724,,51.431,,0
2019-01-01T00:00:00,665,48833.85026,17849.82272,911.574,,6141.15574
2019-01-01T00:00:00,661,55814.78123,,115.24,,20107.94575
2019-01-01T00:00:00,657,27229.0369,,289.182,34550.27187,7310.2109
2019-01-01T00:00:00,630,10993.62851,,1393.022,,2600.639409
2019-01-01T00:00:00,621,5858.543617,,197.706,,6068.93768
2019-01-01T00:00:00,615,564.88586,,228.578,,11288.99511
2019-01-01T00:00:00,607,407.162866,,108.341,23112.1044,13622.34126
2019-01-01T00:00:00,580,16855.11474,,410.141,,1639.472045
2019-01-01T00:00:00,575,11593.21237,,139.231,,2576.251978
2019-01-01T00:00:00,573,26407.24021,,230.574,,3454.964251
2019-01-01T00:00:00,563,572.6404,,11.061,,
2019-01-01T00:00:00,561,15534.43173,119600.7,168.269,164100.491,14900.27389
2019-01-01T00:00:00,550,36711.18442,,518.545,,5601.04751
2019-01-01T00:00:00,540,3822.341301,,348.392,,4168.154639
2019-01-01T00:00:00,530,18542.64734,,65.8,,2514.575501
2019-01-01T00:00:00,510,7980.736575,,282.365,,1498.507341
2019-01-01T00:00:00,492,4487.692954,,23.738,,6.115507
2019-01-01T00:00:00,482,12205.87905,,36.42,,
2019-01-01T00:00:00,480,5727.20374,,62.141,,449.020262
2019-01-01T00:00:00,479,7272.209414,,174.673,,6278.515477
2019-01-01T00:00:00,461,1871.03626,,140.094,132803.6204,39654.05367
2019-01-01T00:00:00,450,6038.071824,,43.067,,3227.640755
2019-01-01T00:00:00,440,7867.57115,,39.084,,183.409693
2019-01-01T00:00:00,430,3043.628966,,119.81,,945.228861
2019-01-01T00:00:00,420,5981.839244,,106.571,,3600.498578
2019-01-01T00:00:00,410,2720.606813,,97.184,,1110.872466
2019-01-01T00:00:00,400,9200.945693,,334.609,5434.5784,878.956397
2019-01-01T00:00:00,390,3480.428815,,131.944,5670.3755,2788.157413
2019-01-01T00:00:00,376,13016.12931,,342.553,,16487.58659
2019-01-01T00:00:00,370,16692.00889,,181.126,,2868.037692
2019-01-01T00:00:00,360,90971.67806,137826.364,957.686,,295.361344
2019-01-01T00:00:00,350,1017.275098,,69.923,,76.07009
2019-01-01T00:00:00,340,1556.18487,,67.605,,277.194829
2019-01-01T00:00:00,336,1868.197049,,63.534,,73.680867
2019-01-01T00:00:00,330,7691.495618,7323.2566,190.072,0,4075.693783
2019-01-01T00:00:00,329,1608.785902,,72.134,,1221.712339
2019-01-01T00:00:00,326,20765.33494,,860.049,0,1942.538943
2019-01-01T00:00:00,320,7783.158925,,99.741,,2445.264923
2019-01-01T00:00:00,316,11523.89654,,276.669,,591.005586
2019-01-01T00:00:00,306,840.628765,,87.337,,565.328512
2019-01-01T00:00:00,270,149.845609,,100.048,,2067.444951
2019-01-01T00:00:00,269,87.813972,,54.122,,2136.3377
2019-01-01T00:00:00,265,1072.976608,,169.443,,19314.55919
2019-01-01T00:00:00,260,775.254889,,68.851,,2.837368
2019-01-01T00:00:00,259,584.836818,,215.11,,13036.71641
2019-01-01T00:00:00,253,22.67433,,86.369,,89.44241
2019-01-01T00:00:00,250,564.934165,,61.225,1508.6854,2313.270126
2019-01-01T00:00:00,240,4.86443,,58.486,,747.45193
2019-01-01T00:00:00,230,,,49.595,,405.53002
2019-01-01T00:00:00,223,,,15.259,,8232.470327
2019-01-01T00:00:00,219,613.51227,,103.613,,22247.86039
2019-01-01T00:00:00,217,2.23641,,52.11,,6004.64081
2019-01-01T00:00:00,210,,,52.544,,321.77063
2019-01-01T00:00:00,201,485.081466,,58.254,,323.22602
2019-01-01T00:00:00,190,,,26.563,,87.0744
2019-01-01T00:00:00,187,,,9.67,,
2019-01-01T00:00:00,185,,,37.571,,0
2019-01-01T00:00:00,183,1.898813,,14.108,,
2019-01-01T00:00:00,175,,,22.015,,
2019-01-01T00:00:00,173,,,27.682,,4403.25641
2019-01-01T00:00:00,169,141.020892,,91.31,,34.23999
2019-01-01T00:00:00,167,375.494532,3516.7207,70.18,327353.0085,60.44715
2019-01-01T00:00:00,165,,,10.839,,
2019-01-01T00:00:00,163,,,30.543,,0
2019-01-01T00:00:00,161,76.483114,,16.008,,19720.06177
2019-01-01T00:00:00,159,,,40.74,,2297.18206
2019-01-01T00:00:00,157,,,24.717,,
2019-01-01T00:00:00,155,,,15.13,,
2019-01-01T00:00:00,153,,,15.053,,
2019-01-01T00:00:00,151,,,48.214,,439.06345
2019-01-01T00:00:00,147,,,23.778,,
2019-01-01T00:00:00,101,2273.956354,8109.0657,171.306,140901.7619,25595.91458
2019-01-01T00:00:00,1,,,,,
2019-01-01T00:00:00,0,9.1456,,,,
2018-12-01T00:00:00,860,25276.96505,,137.615,,6926.5296
2018-12-01T00:00:00,851,31348.06455,,163.73,180849.3465,10140.85205
2018-12-01T00:00:00,849,40199.77965,,94.727,,3261.047462
2018-12-01T00:00:00,846,14430.89562,,83.854,,968.50398
2018-12-01T00:00:00,840,11762.02942,,81.886,,5370.29175
2018-12-01T00:00:00,825,,,38.313,,0.13716
2018-12-01T00:00:00,820,24095.93938,,110.596,,2412.094805
2018-12-01T00:00:00,813,10003.38333,2083.24,57.442,,14537.37854
2018-12-01T00:00:00,810,25088.98982,,72.149,,6432.358766
2018-12-01T00:00:00,791,9977.380174,,180.044,,48526.50102
2018-12-01T00:00:00,787,33747.09497,,130.08,,5302.225729
2018-12-01T00:00:00,779,25421.62331,,106.539,,5212.248107
2018-12-01T00:00:00,773,17721.84388,,45.405,,2911.7322
2018-12-01T00:00:00,766,4396.886637,,75.5,,1948.564876
2018-12-01T00:00:00,760,122202.9371,,301.127,,16815.55529
2018-12-01T00:00:00,756,10898.53725,,60.835,,4913.98042
2018-12-01T00:00:00,751,1919.278586,,181.622,199650.6537,31840.97617
2018-12-01T00:00:00,746,3360.728294,,69.22,,1968.24983
2018-12-01T00:00:00,741,2640.839405,8594.350679,14.136,,
2018-12-01T00:00:00,740,3356.433971,,263.774,,45580.93472
2018-12-01T00:00:00,730,34153.48349,,91.508,,22538.11049
2018-12-01T00:00:00,727,2321.394081,1517.934,22.761,,54.791275
2018-12-01T00:00:00,710,5495.245056,,56.189,,6409.125891
2018-12-01T00:00:00,707,9104.727822,193478.2915,44.351,,5.77344
2018-12-01T00:00:00,706,4000.072972,,58.918,,175.354298
2018-12-01T00:00:00,671,11760.8307,,29.24,,0
2018-12-01T00:00:00,665,43660.90274,19169.27196,568.015,,6622.3184
2018-12-01T00:00:00,661,46630.7969,,69.864,,20216.83075
2018-12-01T00:00:00,657,21718.4675,,162.722,42203.87419,5900.340946
2018-12-01T00:00:00,630,8042.867665,,651.035,,2306.722539
2018-12-01T00:00:00,621,5050.969637,,95.144,,5335.719082
2018-12-01T00:00:00,615,448.354533,,114.011,,8108.033797
2018-12-01T00:00:00,607,321.12167,,52.847,16676.51535,13626.52347
2018-12-01T00:00:00,580,13883.37102,,249.635,,1677.962914
2018-12-01T00:00:00,575,8975.52898,,66.355,,2147.890573
2018-12-01T00:00:00,573,21690.50004,,116.798,,2942.371256
2018-12-01T00:00:00,563,482.9214,,6.077,,
2018-12-01T00:00:00,561,9794.759991,97429.45555,91.061,159336.1931,9545.985267
2018-12-01T00:00:00,550,31643.51416,,236.196,,4121.132769
2018-12-01T00:00:00,540,3413.525335,,185.317,,4284.776748
2018-12-01T00:00:00,530,14947.98418,,32.831,,2783.30835
2018-12-01T00:00:00,510,6583.967673,,146.098,,1591.389505
2018-12-01T00:00:00,492,4181.810384,,12.191,,74.271479
2018-12-01T00:00:00,482,11509.26606,,18.604,,
2018-12-01T00:00:00,480,4705.852947,,32.088,,288.951334
2018-12-01T00:00:00,479,6357.845019,,89.887,,3823.31969
2018-12-01T00:00:00,461,1373.52035,,68.974,113302.2942,34168.49953
2018-12-01T00:00:00,450,4898.145561,,21.817,,3741.115927
2018-12-01T00:00:00,440,7185.9729,,20.159,,289.366597
2018-12-01T00:00:00,430,2447.749613,,61.949,,882.185704
2018-12-01T00:00:00,420,4760.714339,,56.247,,4182.200328
2018-12-01T00:00:00,410,2177.585726,,46.354,,994.192046
2018-12-01T00:00:00,400,8835.192546,,157.936,4968.144,917.769161
2018-12-01T00:00:00,390,3095.005981,,64.498,5633.8699,1741.722502
2018-12-01T00:00:00,376,10760.38351,,166.217,,18721.08758
2018-12-01T00:00:00,370,14862.00603,,84.999,,5207.889154
2018-12-01T00:00:00,360,88627.30086,144226.1203,463.164,,3771.282195
2018-12-01T00:00:00,350,711.928629,,30.508,,55.821699
2018-12-01T00:00:00,340,1365.480285,,33.022,,156.474717
2018-12-01T00:00:00,336,1771.428835,,29.979,,45.897452
2018-12-01T00:00:00,330,6274.102678,6855.9623,97.252,0,3409.825472
2018-12-01T00:00:00,329,1330.552698,,31.333,,340.88402
2018-12-01T00:00:00,326,19983.14536,,440.099,0,1617.252618
2018-12-01T00:00:00,320,6816.312752,,42.671,,2580.818015
2018-12-01T00:00:00,316,11132.32675,,140.575,,887.730646
2018-12-01T00:00:00,306,728.743619,,50.08,,205.345848
2018-12-01T00:00:00,270,141.145339,,50.944,,1668.505717
2018-12-01T00:00:00,269,66.193736,,24.153,,2083.6346
2018-12-01T00:00:00,265,959.890937,,76.417,,19913.54928
2018-12-01T00:00:00,260,694.283806,,37.991,,0
2018-12-01T00:00:00,259,423.024939,,87.11,,16108.82628
2018-12-01T00:00:00,253,41.43874,,37.764,,56.73626
2018-12-01T00:00:00,250,464.905012,,35.302,356.6625,1114.682702
2018-12-01T00:00:00,240,3.39274,,31.784,,464.951935
2018-12-01T00:00:00,230,,,27.508,,242.32446
2018-12-01T00:00:00,223,,,7.12,,8360.615368
2018-12-01T00:00:00,219,551.583752,,52.032,,21223.0226
2018-12-01T00:00:00,217,17.480105,,25.822,,197.80441
2018-12-01T00:00:00,210,,,24.333,,200.42039
2018-12-01T00:00:00,201,425.590232,,26.913,,178.80985
2018-12-01T00:00:00,190,,,14.998,,93.07962
2018-12-01T00:00:00,187,,,4.513,,
2018-12-01T00:00:00,185,,,17.994,,0
2018-12-01T00:00:00,183,1.837247,,5.911,,
2018-12-01T00:00:00,175,,,10.229,,
2018-12-01T00:00:00,173,,,15.085,,2990.5662
2018-12-01T00:00:00,169,116.929771,,38.96,,2.84467
2018-12-01T00:00:00,167,364.906719,3812.253,32.95,285691.6028,43.95471
2018-12-01T00:00:00,165,,,6.086,,
2018-12-01T00:00:00,163,,,14.437,,1.53012
2018-12-01T00:00:00,161,94.875595,,7.979,,7025.657837
2018-12-01T00:00:00,159,,,19.682,,632.19198
2018-12-01T00:00:00,157,,,12.893,,
2018-12-01T00:00:00,155,,,7.683,,
2018-12-01T00:00:00,153,,,7.222,,
2018-12-01T00:00:00,151,,,26.059,,262.50593
2018-12-01T00:00:00,147,,,11.23,,
2018-12-01T00:00:00,101,2220.166052,8046.5224,82.032,147388.4934,299.74044
2018-12-01T00:00:00,1,,,,,
2018-12-01T00:00:00,0,8.20112,,,,
2018-11-01T00:00:00,860,17737.94646,,267.496,,7186.85843
2018-11-01T00:00:00,851,23835.38572,,262.132,156148.0774,9175.607294
2018-11-01T00:00:00,849,29460.27732,,153.433,,2887.730389
2018-11-01T00:00:00,846,11036.26384,,152.83,,534.57392
2018-11-01T00:00:00,840,8082.157748,,125.823,,5161.47375
2018-11-01T00:00:00,825,,,77.619,,0.39296
2018-11-01T00:00:00,820,18453.95681,,129.473,,2194.654657
2018-11-01T00:00:00,813,7717.375746,1266.14,118.833,,12319.43968
2018-11-01T00:00:00,810,18466.78702,,121.23,,4067.350355
2018-11-01T00:00:00,791,7988.443204,,301.109,,43507.65437
2018-11-01T00:00:00,787,26030.87272,,181.701,,5548.728788
2018-11-01T00:00:00,779,19771.6681,,168.777,,5296.912864
2018-11-01T00:00:00,773,14088.49911,,63.89,,2891.85804
2018-11-01T00:00:00,766,3458.548916,,147.315,,1508.88967
2018-11-01T00:00:00,760,104718.1441,,656.41,,15880.88641
2018-11-01T00:00:00,756,8336.88836,,111.39,,4015.077197
2018-11-01T00:00:00,751,1450.786331,,339.153,146752.3128,26202.10232
2018-11-01T00:00:00,746,2845.018066,,122.478,,1894.13599
2018-11-01T00:00:00,741,2189.637595,6437.656838,28.201,,
2018-11-01T00:00:00,740,2741.333374,,459.503,,39575.10164
2018-11-01T00:00:00,730,27433.59159,,165.045,,15517.43956
2018-11-01T00:00:00,727,1881.940011,1196.2443,41.819,,42.064327
2018-11-01T00:00:00,710,4015.897123,,105.597,,5758.018532
2018-11-01T00:00:00,707,7008.98062,150135.2358,82.633,,5.5872
2018-11-01T00:00:00,706,2909.871127,,115.344,,200.37666
2018-11-01T00:00:00,671,9708.991612,,52.342,,0
2018-11-01T00:00:00,665,33865.22234,15727.53283,813.998,,6545.47981
2018-11-01T00:00:00,661,36481.60781,,120.626,,19356.52575
2018-11-01T00:00:00,657,18865.01542,,282.357,34511.91137,5346.10729
2018-11-01T00:00:00,630,6364.986037,,1355.969,,2223.669567
2018-11-01T00:00:00,621,3995.985259,,206.329,,1455.818152
2018-11-01T00:00:00,615,331.684806,,203.266,,7329.304146
2018-11-01T00:00:00,607,289.44838,,106.118,11716.67246,13032.87538
2018-11-01T00:00:00,580,10484.8575,,513.676,,1557.677305
2018-11-01T00:00:00,575,7409.040729,,143.654,,2535.352927
2018-11-01T00:00:00,573,19337.49504,,266.191,,2991.882697
2018-11-01T00:00:00,563,388.2236,,13.628,,
2018-11-01T00:00:00,561,10752.67978,86894.8027,206.647,158805.6545,14304.03679
2018-11-01T00:00:00,550,23452.9122,,279.398,,4897.403702
2018-11-01T00:00:00,540,3046.64517,,353.652,,3968.198882
