,HourDK,Consumption_MWh,Month,Day,Hour,Weekday
4509,2020-07-07 23:00:00,2799.666433,7,7,23,1
4510,2020-07-08 00:00:00,2600.7096300000003,7,8,0,2
4511,2020-07-08 01:00:00,2491.779161,7,8,1,2
4512,2020-07-08 02:00:00,2427.5909,7,8,2,2
4513,2020-07-08 03:00:00,2432.608262,7,8,3,2
4514,2020-07-08 04:00:00,2444.365538,7,8,4,2
4515,2020-07-08 05:00:00,2564.2070989999997,7,8,5,2
4516,2020-07-08 06:00:00,2935.55811,7,8,6,2
4517,2020-07-08 07:00:00,3374.6689380000003,7,8,7,2
4518,2020-07-08 08:00:00,3628.5578729999997,7,8,8,2
4519,2020-07-08 09:00:00,3724.329119,7,8,9,2
4520,2020-07-08 10:00:00,3807.136714,7,8,10,2
4521,2020-07-08 11:00:00,3803.684556,7,8,11,2
4522,2020-07-08 12:00:00,3761.601818,7,8,12,2
4523,2020-07-08 13:00:00,3755.989146,7,8,13,2
4524,2020-07-08 14:00:00,3680.201854,7,8,14,2
4525,2020-07-08 15:00:00,3569.377135,7,8,15,2
4526,2020-07-08 16:00:00,3517.522339,7,8,16,2
4527,2020-07-08 17:00:00,3654.3076060000003,7,8,17,2
4528,2020-07-08 18:00:00,3605.9938939999997,7,8,18,2
4529,2020-07-08 19:00:00,3412.995642,7,8,19,2
4530,2020-07-08 20:00:00,3230.142145,7,8,20,2
4531,2020-07-08 21:00:00,3081.153089,7,8,21,2
4532,2020-07-08 22:00:00,2971.966632,7,8,22,2
4533,2020-07-08 23:00:00,2770.769058,7,8,23,2
4534,2020-07-09 00:00:00,2591.171708,7,9,0,3
4535,2020-07-09 01:00:00,2477.4439469999998,7,9,1,3
4536,2020-07-09 02:00:00,2421.550767,7,9,2,3
4537,2020-07-09 03:00:00,2416.2488510000003,7,9,3,3
4538,2020-07-09 04:00:00,2423.102742,7,9,4,3
4539,2020-07-09 05:00:00,2545.946538,7,9,5,3
4540,2020-07-09 06:00:00,2917.262707,7,9,6,3
4541,2020-07-09 07:00:00,3350.919269,7,9,7,3
4542,2020-07-09 08:00:00,3595.7066760000002,7,9,8,3
4543,2020-07-09 09:00:00,3705.1404150000003,7,9,9,3
4544,2020-07-09 10:00:00,3788.828233,7,9,10,3
4545,2020-07-09 11:00:00,3787.876868,7,9,11,3
4546,2020-07-09 12:00:00,3733.851187,7,9,12,3
4547,2020-07-09 13:00:00,3724.056629,7,9,13,3
4548,2020-07-09 14:00:00,3645.248645,7,9,14,3
4549,2020-07-09 15:00:00,3526.320826,7,9,15,3
4550,2020-07-09 16:00:00,3495.674056,7,9,16,3
4551,2020-07-09 17:00:00,3628.952686,7,9,17,3
4552,2020-07-09 18:00:00,3572.9913469999997,7,9,18,3
4553,2020-07-09 19:00:00,3398.646017,7,9,19,3
4554,2020-07-09 20:00:00,3219.432301,7,9,20,3
4555,2020-07-09 21:00:00,3065.532491,7,9,21,3
4556,2020-07-09 22:00:00,2966.3314929999997,7,9,22,3
4557,2020-07-09 23:00:00,2765.621092,7,9,23,3
4558,2020-07-10 00:00:00,2563.71443,7,10,0,4
4559,2020-07-10 01:00:00,2453.061841,7,10,1,4
4560,2020-07-10 02:00:00,2391.660544,7,10,2,4
4561,2020-07-10 03:00:00,2388.246728,7,10,3,4
4562,2020-07-10 04:00:00,2400.610518,7,10,4,4
4563,2020-07-10 05:00:00,2500.673969,7,10,5,4
4564,2020-07-10 06:00:00,2854.373731,7,10,6,4
4565,2020-07-10 07:00:00,3295.045653,7,10,7,4
4566,2020-07-10 08:00:00,3545.504108,7,10,8,4
4567,2020-07-10 09:00:00,3672.886459,7,10,9,4
4568,2020-07-10 10:00:00,3767.583709,7,10,10,4
4569,2020-07-10 11:00:00,3754.807021,7,10,11,4
4570,2020-07-10 12:00:00,3664.789187,7,10,12,4
4571,2020-07-10 13:00:00,3589.285965,7,10,13,4
4572,2020-07-10 14:00:00,3529.025975,7,10,14,4
4573,2020-07-10 15:00:00,3378.076444,7,10,15,4
4574,2020-07-10 16:00:00,3422.217683,7,10,16,4
4575,2020-07-10 17:00:00,3535.648418,7,10,17,4
4576,2020-07-10 18:00:00,3460.436219,7,10,18,4
4577,2020-07-10 19:00:00,3233.409114,7,10,19,4
4578,2020-07-10 20:00:00,3029.289103,7,10,20,4
4579,2020-07-10 21:00:00,2874.473368,7,10,21,4
4580,2020-07-10 22:00:00,2807.340189,7,10,22,4
4581,2020-07-10 23:00:00,2618.995343,7,10,23,4
4582,2020-07-11 00:00:00,2525.141466,7,11,0,5
4583,2020-07-11 01:00:00,2396.010205,7,11,1,5
4584,2020-07-11 02:00:00,2333.993576,7,11,2,5
4585,2020-07-11 03:00:00,2305.3894410000003,7,11,3,5
4586,2020-07-11 04:00:00,2267.077585,7,11,4,5
4587,2020-07-11 05:00:00,2258.6164830000002,7,11,5,5
4588,2020-07-11 06:00:00,2344.780061,7,11,6,5
4589,2020-07-11 07:00:00,2573.1425630000003,7,11,7,5
4590,2020-07-11 08:00:00,2867.572271,7,11,8,5
4591,2020-07-11 09:00:00,3030.128998,7,11,9,5
4592,2020-07-11 10:00:00,3036.875474,7,11,10,5
4593,2020-07-11 11:00:00,3046.55276,7,11,11,5
4594,2020-07-11 12:00:00,3001.734855,7,11,12,5
4595,2020-07-11 13:00:00,2964.115306,7,11,13,5
4596,2020-07-11 14:00:00,2947.638109,7,11,14,5
4597,2020-07-11 15:00:00,2908.096063,7,11,15,5
4598,2020-07-11 16:00:00,2950.300748,7,11,16,5
4599,2020-07-11 17:00:00,3117.377057,7,11,17,5
4600,2020-07-11 18:00:00,3132.015977,7,11,18,5
4601,2020-07-11 19:00:00,2957.900885,7,11,19,5
4602,2020-07-11 20:00:00,2803.863963,7,11,20,5
4603,2020-07-11 21:00:00,2687.267772,7,11,21,5
4604,2020-07-11 22:00:00,2641.865335,7,11,22,5
4605,2020-07-11 23:00:00,2508.284701,7,11,23,5
4606,2020-07-12 00:00:00,2335.549353,7,12,0,6
4607,2020-07-12 01:00:00,2217.600511,7,12,1,6
4608,2020-07-12 02:00:00,2157.087309,7,12,2,6
4609,2020-07-12 03:00:00,2136.081115,7,12,3,6
4610,2020-07-12 04:00:00,2105.768546,7,12,4,6
4611,2020-07-12 05:00:00,2092.618317,7,12,5,6
4612,2020-07-12 06:00:00,2191.38274,7,12,6,6
4613,2020-07-12 07:00:00,2396.10733,7,12,7,6
4614,2020-07-12 08:00:00,2626.874528,7,12,8,6
4615,2020-07-12 09:00:00,2817.720322,7,12,9,6
4616,2020-07-12 10:00:00,2921.124037,7,12,10,6
4617,2020-07-12 11:00:00,2943.266176,7,12,11,6
4618,2020-07-12 12:00:00,2936.000679,7,12,12,6
4619,2020-07-12 13:00:00,2958.233243,7,12,13,6
4620,2020-07-12 14:00:00,2896.101047,7,12,14,6
4621,2020-07-12 15:00:00,2927.960851,7,12,15,6
4622,2020-07-12 16:00:00,2957.365185,7,12,16,6
4623,2020-07-12 17:00:00,3232.451537,7,12,17,6
4624,2020-07-12 18:00:00,3249.621957,7,12,18,6
4625,2020-07-12 19:00:00,3072.86417,7,12,19,6
4626,2020-07-12 20:00:00,2895.2967390000003,7,12,20,6
4627,2020-07-12 21:00:00,2764.125587,7,12,21,6
4628,2020-07-12 22:00:00,2690.301821,7,12,22,6
4629,2020-07-12 23:00:00,2529.516434,7,12,23,6
4630,2020-07-13 00:00:00,2358.35572,7,13,0,0
4631,2020-07-13 01:00:00,2252.167244,7,13,1,0
4632,2020-07-13 02:00:00,2204.1816750000003,7,13,2,0
4633,2020-07-13 03:00:00,2194.56288,7,13,3,0
4634,2020-07-13 04:00:00,2209.55011,7,13,4,0
4635,2020-07-13 05:00:00,2310.206983,7,13,5,0
4636,2020-07-13 06:00:00,2630.583285,7,13,6,0
4637,2020-07-13 07:00:00,3031.1011399999998,7,13,7,0
4638,2020-07-13 08:00:00,3317.849402,7,13,8,0
4639,2020-07-13 09:00:00,3447.056875,7,13,9,0
4640,2020-07-13 10:00:00,3522.662441,7,13,10,0
4641,2020-07-13 11:00:00,3516.913067,7,13,11,0
4642,2020-07-13 12:00:00,3470.719188,7,13,12,0
4643,2020-07-13 13:00:00,3466.801386,7,13,13,0
4644,2020-07-13 14:00:00,3401.708178,7,13,14,0
4645,2020-07-13 15:00:00,3303.236369,7,13,15,0
4646,2020-07-13 16:00:00,3277.980324,7,13,16,0
4647,2020-07-13 17:00:00,3440.973193,7,13,17,0
4648,2020-07-13 18:00:00,3444.211293,7,13,18,0
4649,2020-07-13 19:00:00,3269.8633050000003,7,13,19,0
4650,2020-07-13 20:00:00,3100.707095,7,13,20,0
4651,2020-07-13 21:00:00,2947.5504,7,13,21,0
4652,2020-07-13 22:00:00,2852.341503,7,13,22,0
4653,2020-07-13 23:00:00,2655.482243,7,13,23,0
4654,2020-07-14 00:00:00,2470.596072,7,14,0,1
4655,2020-07-14 01:00:00,2351.428755,7,14,1,1
4656,2020-07-14 02:00:00,2300.728697,7,14,2,1
4657,2020-07-14 03:00:00,2289.736905,7,14,3,1
4658,2020-07-14 04:00:00,2309.644962,7,14,4,1
4659,2020-07-14 05:00:00,2403.933413,7,14,5,1
4660,2020-07-14 06:00:00,2721.5892519999998,7,14,6,1
4661,2020-07-14 07:00:00,3100.1405680000003,7,14,7,1
4662,2020-07-14 08:00:00,3375.54804,7,14,8,1
4663,2020-07-14 09:00:00,3522.814168,7,14,9,1
4664,2020-07-14 10:00:00,3627.606753,7,14,10,1
4665,2020-07-14 11:00:00,3642.340833,7,14,11,1
4666,2020-07-14 12:00:00,3601.253091,7,14,12,1
4667,2020-07-14 13:00:00,3577.26399,7,14,13,1
4668,2020-07-14 14:00:00,3515.243441,7,14,14,1
4669,2020-07-14 15:00:00,3431.759631,7,14,15,1
4670,2020-07-14 16:00:00,3417.524042,7,14,16,1
4671,2020-07-14 17:00:00,3585.128939,7,14,17,1
4672,2020-07-14 18:00:00,3551.208317,7,14,18,1
4673,2020-07-14 19:00:00,3336.174035,7,14,19,1
4674,2020-07-14 20:00:00,3149.9346809999997,7,14,20,1
4675,2020-07-14 21:00:00,2992.672647,7,14,21,1
4676,2020-07-14 22:00:00,2884.7446179999997,7,14,22,1
4677,2020-07-14 23:00:00,2675.995972,7,14,23,1
4678,2020-07-15 00:00:00,2500.014343,7,15,0,2
4679,2020-07-15 01:00:00,2394.2380430000003,7,15,1,2
4680,2020-07-15 02:00:00,2345.2175389999998,7,15,2,2
4681,2020-07-15 03:00:00,2330.163365,7,15,3,2
4682,2020-07-15 04:00:00,2334.0800830000003,7,15,4,2
4683,2020-07-15 05:00:00,2411.212612,7,15,5,2
4684,2020-07-15 06:00:00,2722.4608980000003,7,15,6,2
4685,2020-07-15 07:00:00,3093.8959969999996,7,15,7,2
4686,2020-07-15 08:00:00,3355.73911,7,15,8,2
4687,2020-07-15 09:00:00,3481.501264,7,15,9,2
4688,2020-07-15 10:00:00,3565.6291269999997,7,15,10,2
4689,2020-07-15 11:00:00,3569.241562,7,15,11,2
4690,2020-07-15 12:00:00,3536.665388,7,15,12,2
4691,2020-07-15 13:00:00,3531.594571,7,15,13,2
4692,2020-07-15 14:00:00,3471.385312,7,15,14,2
4693,2020-07-15 15:00:00,3371.334923,7,15,15,2
4694,2020-07-15 16:00:00,3352.384278,7,15,16,2
4695,2020-07-15 17:00:00,3518.340004,7,15,17,2
4696,2020-07-15 18:00:00,3498.521085,7,15,18,2
4697,2020-07-15 19:00:00,3318.6935000000003,7,15,19,2
4698,2020-07-15 20:00:00,3137.805621,7,15,20,2
4699,2020-07-15 21:00:00,2977.832538,7,15,21,2
4700,2020-07-15 22:00:00,2875.246453,7,15,22,2
4701,2020-07-15 23:00:00,2667.1584629999998,7,15,23,2
4702,2020-07-16 00:00:00,2479.683061,7,16,0,3
4703,2020-07-16 01:00:00,2359.731143,7,16,1,3
4704,2020-07-16 02:00:00,2304.149692,7,16,2,3
4705,2020-07-16 03:00:00,2290.998602,7,16,3,3
4706,2020-07-16 04:00:00,2308.993484,7,16,4,3
4707,2020-07-16 05:00:00,2383.560405,7,16,5,3
4708,2020-07-16 06:00:00,2683.724669,7,16,6,3
4709,2020-07-16 07:00:00,3057.704281,7,16,7,3
4710,2020-07-16 08:00:00,3331.51074,7,16,8,3
4711,2020-07-16 09:00:00,3457.291798,7,16,9,3
4712,2020-07-16 10:00:00,3536.4901919999998,7,16,10,3
4713,2020-07-16 11:00:00,3533.756832,7,16,11,3
4714,2020-07-16 12:00:00,3489.649493,7,16,12,3
4715,2020-07-16 13:00:00,3478.763638,7,16,13,3
4716,2020-07-16 14:00:00,3420.513817,7,16,14,3
4717,2020-07-16 15:00:00,3335.366182,7,16,15,3
4718,2020-07-16 16:00:00,3313.080774,7,16,16,3
4719,2020-07-16 17:00:00,3458.155496,7,16,17,3
4720,2020-07-16 18:00:00,3430.682894,7,16,18,3
4721,2020-07-16 19:00:00,3258.379848,7,16,19,3
4722,2020-07-16 20:00:00,3099.055474,7,16,20,3
4723,2020-07-16 21:00:00,2967.386374,7,16,21,3
4724,2020-07-16 22:00:00,2886.227225,7,16,22,3
4725,2020-07-16 23:00:00,2678.241043,7,16,23,3
4726,2020-07-17 00:00:00,2488.5647289999997,7,17,0,4
4727,2020-07-17 01:00:00,2376.285492,7,17,1,4
4728,2020-07-17 02:00:00,2310.826994,7,17,2,4
4729,2020-07-17 03:00:00,2298.2839870000003,7,17,3,4
4730,2020-07-17 04:00:00,2301.6318810000002,7,17,4,4
4731,2020-07-17 05:00:00,2361.395163,7,17,5,4
4732,2020-07-17 06:00:00,2651.199022,7,17,6,4
4733,2020-07-17 07:00:00,3016.082419,7,17,7,4
4734,2020-07-17 08:00:00,3282.548766,7,17,8,4
4735,2020-07-17 09:00:00,3411.913407,7,17,9,4
4736,2020-07-17 10:00:00,3498.634483,7,17,10,4
4737,2020-07-17 11:00:00,3476.986854,7,17,11,4
4738,2020-07-17 12:00:00,3405.552491,7,17,12,4
4739,2020-07-17 13:00:00,3351.022837,7,17,13,4
4740,2020-07-17 14:00:00,3262.869875,7,17,14,4
4741,2020-07-17 15:00:00,3183.463483,7,17,15,4
4742,2020-07-17 16:00:00,3179.249099,7,17,16,4
4743,2020-07-17 17:00:00,3309.9510969999997,7,17,17,4
4744,2020-07-17 18:00:00,3309.012656,7,17,18,4
4745,2020-07-17 19:00:00,3134.271192,7,17,19,4
4746,2020-07-17 20:00:00,2966.486335,7,17,20,4
4747,2020-07-17 21:00:00,2838.878988,7,17,21,4
4748,2020-07-17 22:00:00,2781.436909,7,17,22,4
4749,2020-07-17 23:00:00,2598.443014,7,17,23,4
4750,2020-07-18 00:00:00,2417.320561,7,18,0,5
4751,2020-07-18 01:00:00,2279.965835,7,18,1,5
4752,2020-07-18 02:00:00,2205.503627,7,18,2,5
4753,2020-07-18 03:00:00,2173.845741,7,18,3,5
4754,2020-07-18 04:00:00,2153.358293,7,18,4,5
4755,2020-07-18 05:00:00,2141.128824,7,18,5,5
4756,2020-07-18 06:00:00,2252.561485,7,18,6,5
4757,2020-07-18 07:00:00,2476.2609390000002,7,18,7,5
4758,2020-07-18 08:00:00,2733.355376,7,18,8,5
4759,2020-07-18 09:00:00,2910.698581,7,18,9,5
4760,2020-07-18 10:00:00,2993.902137,7,18,10,5
4761,2020-07-18 11:00:00,3007.934796,7,18,11,5
4762,2020-07-18 12:00:00,2980.904554,7,18,12,5
4763,2020-07-18 13:00:00,2934.832961,7,18,13,5
4764,2020-07-18 14:00:00,2889.477477,7,18,14,5
4765,2020-07-18 15:00:00,2854.809251,7,18,15,5
4766,2020-07-18 16:00:00,2883.208861,7,18,16,5
4767,2020-07-18 17:00:00,3058.8077120000003,7,18,17,5
4768,2020-07-18 18:00:00,3089.6215169999996,7,18,18,5
4769,2020-07-18 19:00:00,2962.145334,7,18,19,5
4770,2020-07-18 20:00:00,2841.9961869999997,7,18,20,5
4771,2020-07-18 21:00:00,2740.367361,7,18,21,5
4772,2020-07-18 22:00:00,2692.273198,7,18,22,5
4773,2020-07-18 23:00:00,2518.683095,7,18,23,5
4774,2020-07-19 00:00:00,2356.1936100000003,7,19,0,6
4775,2020-07-19 01:00:00,2234.7247740000003,7,19,1,6
4776,2020-07-19 02:00:00,2173.641287,7,19,2,6
4777,2020-07-19 03:00:00,2146.049547,7,19,3,6
4778,2020-07-19 04:00:00,2139.53627,7,19,4,6
4779,2020-07-19 05:00:00,2119.029567,7,19,5,6
4780,2020-07-19 06:00:00,2209.302296,7,19,6,6
4781,2020-07-19 07:00:00,2401.284647,7,19,7,6
4782,2020-07-19 08:00:00,2649.964366,7,19,8,6
4783,2020-07-19 09:00:00,2847.560991,7,19,9,6
4784,2020-07-19 10:00:00,2968.364006,7,19,10,6
4785,2020-07-19 11:00:00,3002.001829,7,19,11,6
4786,2020-07-19 12:00:00,2987.9506800000004,7,19,12,6
4787,2020-07-19 13:00:00,2962.359648,7,19,13,6
4788,2020-07-19 14:00:00,2943.367667,7,19,14,6
4789,2020-07-19 15:00:00,2923.995535,7,19,15,6
4790,2020-07-19 16:00:00,2962.6577740000002,7,19,16,6
4791,2020-07-19 17:00:00,3175.194709,7,19,17,6
4792,2020-07-19 18:00:00,3209.633516,7,19,18,6
4793,2020-07-19 19:00:00,3068.905449,7,19,19,6
4794,2020-07-19 20:00:00,2924.414891,7,19,20,6
4795,2020-07-19 21:00:00,2818.88966,7,19,21,6
4796,2020-07-19 22:00:00,2740.568303,7,19,22,6
4797,2020-07-19 23:00:00,2543.416694,7,19,23,6
4798,2020-07-20 00:00:00,2376.786101,7,20,0,0
4799,2020-07-20 01:00:00,2261.4625229999997,7,20,1,0
4800,2020-07-20 02:00:00,2207.3601160000003,7,20,2,0
4801,2020-07-20 03:00:00,2193.91611,7,20,3,0
4802,2020-07-20 04:00:00,2214.685266,7,20,4,0
4803,2020-07-20 05:00:00,2286.651501,7,20,5,0
4804,2020-07-20 06:00:00,2573.581805,7,20,6,0
4805,2020-07-20 07:00:00,2935.864789,7,20,7,0
4806,2020-07-20 08:00:00,3228.5840430000003,7,20,8,0
4807,2020-07-20 09:00:00,3376.54778,7,20,9,0
4808,2020-07-20 10:00:00,3452.452908,7,20,10,0
4809,2020-07-20 11:00:00,3447.681415,7,20,11,0
4810,2020-07-20 12:00:00,3413.558124,7,20,12,0
4811,2020-07-20 13:00:00,3395.415426,7,20,13,0
4812,2020-07-20 14:00:00,3377.460316,7,20,14,0
4813,2020-07-20 15:00:00,3333.988688,7,20,15,0
4814,2020-07-20 16:00:00,3248.794287,7,20,16,0
4815,2020-07-20 17:00:00,3405.989513,7,20,17,0
4816,2020-07-20 18:00:00,3403.795106,7,20,18,0
4817,2020-07-20 19:00:00,3223.739052,7,20,19,0
4818,2020-07-20 20:00:00,3049.998018,7,20,20,0
4819,2020-07-20 21:00:00,2909.711168,7,20,21,0
4820,2020-07-20 22:00:00,2819.097448,7,20,22,0
4821,2020-07-20 23:00:00,2607.345447,7,20,23,0
4822,2020-07-21 00:00:00,2429.587571,7,21,0,1
4823,2020-07-21 01:00:00,2315.558578,7,21,1,1
4824,2020-07-21 02:00:00,2260.681421,7,21,2,1
4825,2020-07-21 03:00:00,2241.387947,7,21,3,1
4826,2020-07-21 04:00:00,2250.482955,7,21,4,1
4827,2020-07-21 05:00:00,2310.228588,7,21,5,1
4828,2020-07-21 06:00:00,2587.147586,7,21,6,1
4829,2020-07-21 07:00:00,2938.495608,7,21,7,1
4830,2020-07-21 08:00:00,3207.66581,7,21,8,1
4831,2020-07-21 09:00:00,3347.050516,7,21,9,1
4832,2020-07-21 10:00:00,3437.905611,7,21,10,1
4833,2020-07-21 11:00:00,3436.7540480000002,7,21,11,1
4834,2020-07-21 12:00:00,3398.747925,7,21,12,1
4835,2020-07-21 13:00:00,3386.529192,7,21,13,1
4836,2020-07-21 14:00:00,3442.755246,7,21,14,1
4837,2020-07-21 15:00:00,3376.562231,7,21,15,1
4838,2020-07-21 16:00:00,3336.593632,7,21,16,1
4839,2020-07-21 17:00:00,3391.3922629999997,7,21,17,1
4840,2020-07-21 18:00:00,3385.621916,7,21,18,1
4841,2020-07-21 19:00:00,3217.157227,7,21,19,1
4842,2020-07-21 20:00:00,3055.30178,7,21,20,1
4843,2020-07-21 21:00:00,2908.2165179999997,7,21,21,1
4844,2020-07-21 22:00:00,2831.9582760000003,7,21,22,1
4845,2020-07-21 23:00:00,2633.4665569999997,7,21,23,1
4846,2020-07-22 00:00:00,2454.04186,7,22,0,2
4847,2020-07-22 01:00:00,2338.634394,7,22,1,2
4848,2020-07-22 02:00:00,2284.168147,7,22,2,2
4849,2020-07-22 03:00:00,2274.552305,7,22,3,2
4850,2020-07-22 04:00:00,2297.009476,7,22,4,2
4851,2020-07-22 05:00:00,2350.534928,7,22,5,2
4852,2020-07-22 06:00:00,2625.723267,7,22,6,2
4853,2020-07-22 07:00:00,2972.858562,7,22,7,2
4854,2020-07-22 08:00:00,3224.5821060000003,7,22,8,2
4855,2020-07-22 09:00:00,3380.357126,7,22,9,2
4856,2020-07-22 10:00:00,3443.993109,7,22,10,2
4857,2020-07-22 11:00:00,3439.427356,7,22,11,2
4858,2020-07-22 12:00:00,3411.033132,7,22,12,2
4859,2020-07-22 13:00:00,3392.643547,7,22,13,2
4860,2020-07-22 14:00:00,3324.175178,7,22,14,2
4861,2020-07-22 15:00:00,3254.356579,7,22,15,2
4862,2020-07-22 16:00:00,3244.081082,7,22,16,2
4863,2020-07-22 17:00:00,3399.144013,7,22,17,2
4864,2020-07-22 18:00:00,3379.284325,7,22,18,2
4865,2020-07-22 19:00:00,3219.164577,7,22,19,2
4866,2020-07-22 20:00:00,3053.6410499999997,7,22,20,2
4867,2020-07-22 21:00:00,2922.434799,7,22,21,2
4868,2020-07-22 22:00:00,2836.272005,7,22,22,2
4869,2020-07-22 23:00:00,2632.483273,7,22,23,2
4870,2020-07-23 00:00:00,2457.288965,7,23,0,3
4871,2020-07-23 01:00:00,2329.053343,7,23,1,3
4872,2020-07-23 02:00:00,2269.385878,7,23,2,3
4873,2020-07-23 03:00:00,2255.708962,7,23,3,3
4874,2020-07-23 04:00:00,2280.091034,7,23,4,3
4875,2020-07-23 05:00:00,2338.885617,7,23,5,3
4876,2020-07-23 06:00:00,2609.527622,7,23,6,3
4877,2020-07-23 07:00:00,2964.7178679999997,7,23,7,3
4878,2020-07-23 08:00:00,3231.298108,7,23,8,3
4879,2020-07-23 09:00:00,3385.133265,7,23,9,3
4880,2020-07-23 10:00:00,3521.3319109999998,7,23,10,3
4881,2020-07-23 11:00:00,3513.429725,7,23,11,3
4882,2020-07-23 12:00:00,3447.486749,7,23,12,3
4883,2020-07-23 13:00:00,3459.0062789999997,7,23,13,3
4884,2020-07-23 14:00:00,3426.017426,7,23,14,3
4885,2020-07-23 15:00:00,3369.195834,7,23,15,3
4886,2020-07-23 16:00:00,3317.0276679999997,7,23,16,3
4887,2020-07-23 17:00:00,3490.81253,7,23,17,3
4888,2020-07-23 18:00:00,3480.265906,7,23,18,3
4889,2020-07-23 19:00:00,3301.4187620000002,7,23,19,3
4890,2020-07-23 20:00:00,3131.720816,7,23,20,3
4891,2020-07-23 21:00:00,3017.461975,7,23,21,3
4892,2020-07-23 22:00:00,2890.30956,7,23,22,3
4893,2020-07-23 23:00:00,2664.061782,7,23,23,3
4894,2020-07-24 00:00:00,2489.0809529999997,7,24,0,4
4895,2020-07-24 01:00:00,2377.388615,7,24,1,4
4896,2020-07-24 02:00:00,2325.495731,7,24,2,4
4897,2020-07-24 03:00:00,2305.246485,7,24,3,4
4898,2020-07-24 04:00:00,2337.55991,7,24,4,4
4899,2020-07-24 05:00:00,2410.921895,7,24,5,4
4900,2020-07-24 06:00:00,2674.086344,7,24,6,4
4901,2020-07-24 07:00:00,3016.079104,7,24,7,4
4902,2020-07-24 08:00:00,3316.353544,7,24,8,4
4903,2020-07-24 09:00:00,3504.583342,7,24,9,4
4904,2020-07-24 10:00:00,3591.510366,7,24,10,4
4905,2020-07-24 11:00:00,3557.2512269999997,7,24,11,4
4906,2020-07-24 12:00:00,3503.223149,7,24,12,4
4907,2020-07-24 13:00:00,3445.406536,7,24,13,4
4908,2020-07-24 14:00:00,3354.624346,7,24,14,4
4909,2020-07-24 15:00:00,3295.865483,7,24,15,4
4910,2020-07-24 16:00:00,3334.383077,7,24,16,4
4911,2020-07-24 17:00:00,3417.301214,7,24,17,4
4912,2020-07-24 18:00:00,3373.448267,7,24,18,4
4913,2020-07-24 19:00:00,3171.329856,7,24,19,4
4914,2020-07-24 20:00:00,2986.355611,7,24,20,4
4915,2020-07-24 21:00:00,2862.237276,7,24,21,4
4916,2020-07-24 22:00:00,2785.069039,7,24,22,4
4917,2020-07-24 23:00:00,2583.347978,7,24,23,4
4918,2020-07-25 00:00:00,2392.41299,7,25,0,5
4919,2020-07-25 01:00:00,2267.640239,7,25,1,5
4920,2020-07-25 02:00:00,2198.647946,7,25,2,5
4921,2020-07-25 03:00:00,2179.167359,7,25,3,5
4922,2020-07-25 04:00:00,2175.970326,7,25,4,5
4923,2020-07-25 05:00:00,2149.215657,7,25,5,5
4924,2020-07-25 06:00:00,2256.365242,7,25,6,5
4925,2020-07-25 07:00:00,2470.380059,7,25,7,5
4926,2020-07-25 08:00:00,2713.295138,7,25,8,5
4927,2020-07-25 09:00:00,2885.638666,7,25,9,5
4928,2020-07-25 10:00:00,2966.58196,7,25,10,5
4929,2020-07-25 11:00:00,2970.337137,7,25,11,5
4930,2020-07-25 12:00:00,2938.155854,7,25,12,5
4931,2020-07-25 13:00:00,2898.688517,7,25,13,5
4932,2020-07-25 14:00:00,2862.006771,7,25,14,5
4933,2020-07-25 15:00:00,2836.847377,7,25,15,5
4934,2020-07-25 16:00:00,2895.972001,7,25,16,5
4935,2020-07-25 17:00:00,3101.129578,7,25,17,5
4936,2020-07-25 18:00:00,3142.0121400000003,7,25,18,5
4937,2020-07-25 19:00:00,2992.2118219999998,7,25,19,5
4938,2020-07-25 20:00:00,2860.708512,7,25,20,5
4939,2020-07-25 21:00:00,2774.469106,7,25,21,5
4940,2020-07-25 22:00:00,2689.20876,7,25,22,5
4941,2020-07-25 23:00:00,2501.084365,7,25,23,5
4942,2020-07-26 00:00:00,2349.074686,7,26,0,6
4943,2020-07-26 01:00:00,2238.879034,7,26,1,6
4944,2020-07-26 02:00:00,2177.624022,7,26,2,6
4945,2020-07-26 03:00:00,2150.925186,7,26,3,6
4946,2020-07-26 04:00:00,2146.429073,7,26,4,6
4947,2020-07-26 05:00:00,2129.761403,7,26,5,6
4948,2020-07-26 06:00:00,2227.727711,7,26,6,6
4949,2020-07-26 07:00:00,2421.52695,7,26,7,6
4950,2020-07-26 08:00:00,2670.929148,7,26,8,6
4951,2020-07-26 09:00:00,2902.057838,7,26,9,6
4952,2020-07-26 10:00:00,3023.650815,7,26,10,6
4953,2020-07-26 11:00:00,3067.680195,7,26,11,6
4954,2020-07-26 12:00:00,3061.932324,7,26,12,6
4955,2020-07-26 13:00:00,3056.828669,7,26,13,6
4956,2020-07-26 14:00:00,3075.141279,7,26,14,6
4957,2020-07-26 15:00:00,2965.057748,7,26,15,6
4958,2020-07-26 16:00:00,2987.876801,7,26,16,6
4959,2020-07-26 17:00:00,3272.877861,7,26,17,6
4960,2020-07-26 18:00:00,3321.830911,7,26,18,6
4961,2020-07-26 19:00:00,3151.901009,7,26,19,6
4962,2020-07-26 20:00:00,2920.702461,7,26,20,6
4963,2020-07-26 21:00:00,2809.820138,7,26,21,6
4964,2020-07-26 22:00:00,2738.7289690000002,7,26,22,6
4965,2020-07-26 23:00:00,2532.560703,7,26,23,6
4966,2020-07-27 00:00:00,2361.932997,7,27,0,0
4967,2020-07-27 01:00:00,2251.960604,7,27,1,0
